CODMEC,ANO,DEP,NOME,SETEDU,DISTRITO07,SUBPREF,CORED,ZONA,EFABAND9ANOS1S,EFABAND9ANOS2S,EFABAND9ANOS3S,EFABAND9ANOS4S,EFABAND9ANOS5S,EFABAND9ANOS6S,EFABAND9ANOS7S,EFABAND9ANOS8S,EFABAND9ANOS9S,EFABAND1S,EFABAND2S,EFABAND3S,EFABAND4S,EFABAND5S,EFABAND6S,EFABAND7S,EFABAND8S,TOTALEF_ABAND,EFAPROV9ANOS1S,EFAPROV9ANOS2S,EFAPROV9ANOS3S,EFAPROV9ANOS4S,EFAPROV9ANOS5S,EFAPROV9ANOS6S,EFAPROV9ANOS7S,EFAPROV9ANOS8S,EFAPROV9ANOS9S,EFAPROV1S,EFAPROV2S,EFAPROV3S,EFAPROV4S,EFAPROV5S,EFAPROV6S,EFAPROV7S,EFAPROV8S,TOTALEF_APROV,EFREPROV9ANOS1S,EFREPROV9ANOS2S,EFREPROV9ANOS3S,EFREPROV9ANOS4S,EFREPROV9ANOS5S,EFREPROV9ANOS6S,EFREPROV9ANOS7S,EFREPROV9ANOS8S,EFREPROV9ANOS9S,EFREPROV1S,EFREPROV2S,EFREPROV3S,EFREPROV4S,EFREPROV5S,EFREPROV6S,EFREPROV7S,EFREPROV8S,TOTALEF_REPROV,CONCLUINTES_EF,EMABAND1S,EMABAND2S,EMABAND3S,EMABAND4S,TOTAL_EM_ABAND,EMREPROV1S,EMREPROV2S,EMREPROV3S,EMREPROV4S,TOTAL_EM_REPROV,EMAPROV1S,EMAPROV2S,EMAPROV3S,EMAPROV4S,TOTAL_EM_APROV,CONCLUINTES_EM,CONCLUINTES_EJA,EPAPROV,EPREPROV,EPABAND,EJAIABAND,EJAIAPROV,EJAIREPROV,EJAITOTAL,EJAIIABAND,EJAIIAPROV,EJAIIREPROV,EJAIITOTAL,"EJATOTAL,,"
35246499,2010,Municipal,ROBERTO PLINIO COLACIOPPO PROF EMEF,6803,SACOMA,IPIRANGA,IPIRANGA,SUL,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,52,0,0,0,0,0,0,0,0,0,61,36,106,134,109,102,120,720,1,0,0,0,0,0,0,0,0,0,0,0,20,5,4,5,19,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35282397,2010,Municipal,AYRTON OLIVEIRA SAMPAIO PROF EMEF,3004,GRAJAU,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,63,132,98,116,122,133,122,850,0,0,0,0,0,0,0,0,0,0,0,3,21,3,7,6,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,18,46,23,87,60,91,23,174,"261,,"
35053557,2010,Municipal,AROLDO DE AZEVEDO PROF EMEF,5002,LIMAO,CASA VERDE/CACHOEIRINHA,FREGUESIA/BRASILANDIA,NORTE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,5,85,0,0,0,0,0,0,0,0,0,93,93,56,82,89,57,70,625,0,0,0,0,0,0,0,0,0,0,1,0,26,4,4,1,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,13,16,29,64,89,38,191,"220,,"
35055463,2010,Municipal,RIVADAVIA MARQUES JR.PROF EMEF,7301,SAO MATEUS,SAO MATEUS,SAO MATEUS,LESTE,2,0,0,0,0,0,0,0,0,0,1,2,2,3,3,2,6,21,129,0,0,0,0,0,0,0,0,0,121,169,189,189,171,136,178,1282,1,0,0,0,0,0,0,0,0,0,2,1,17,5,7,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35053036,2010,Municipal,LEONOR MENDES DE BARROS EMEF,102,AGUA RASA,MOOCA,PENHA,LESTE,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,3,10,56,0,0,0,0,0,0,0,0,0,55,56,69,93,86,90,74,579,0,0,0,0,0,0,0,0,0,0,0,0,8,1,5,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35355185,2010,Municipal,MARILI DIAS PROFA EMEF,306,ANHANGUERA,PERUS,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,115,0,0,0,0,0,0,0,0,0,97,167,110,154,122,118,87,970,0,0,0,0,0,0,0,0,0,0,2,0,2,4,6,6,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35053454,2010,Municipal,ARY PARREIRAS ALMIRANTE EMEF,3802,JABAQUARA,JABAQUARA,SANTO AMARO,SUL,7,0,0,0,0,0,0,0,0,0,6,0,3,3,5,8,11,43,93,0,0,0,0,0,0,0,0,0,68,60,77,117,90,86,87,678,2,0,0,0,0,0,0,0,0,0,0,7,24,3,2,0,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35053485,2010,Municipal,HABIB CARLOS KYRILLOS DR EMEF,2206,CIDADE ADEMAR,CIDADE ADEMAR,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,100,90,94,101,121,66,100,761,0,0,0,0,0,0,0,0,0,0,1,1,8,6,3,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,3,32,31,66,14,176,94,284,"350,,"
35053041,2010,Municipal,CELSO LEITE RIBEIRO FO EMEF,701,BELA VISTA,SE,IPIRANGA,CENTRO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,84,0,0,0,0,0,0,0,0,0,88,89,126,122,97,91,106,803,0,0,0,0,0,0,0,0,0,0,0,3,3,11,4,6,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,92,161,94,347,"347,,"
35286448,2010,Municipal,CITY JARAGUA IV EMEF,4205,JARAGUA,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,132,146,158,132,103,86,86,929,3,0,0,0,0,0,0,0,0,0,1,2,8,0,0,1,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35054859,2010,Municipal,JOAO PINHEIRO PRESIDENTE EMEF,9101,VILA MATILDE,PENHA,PENHA,LESTE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,80,0,0,0,0,0,0,0,0,0,88,90,91,97,97,98,93,734,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,3,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,34,25,9,68,111,82,24,217,"285,,"
35354715,2010,Municipal,JOSE HERMINIO RODRIGUES CORONEL PM EMEF,1106,BRASILANDIA,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,1,0,2,5,3,6,8,25,126,34,0,0,0,0,0,0,0,0,148,123,97,95,117,80,92,912,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,2,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35256511,2010,Municipal,CENTRO INTEG DE ED DE JOVENS E ADULTOS-SE,1401,CAMBUCI,SE,IPIRANGA,CENTRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,118,32,211,60,213,43,316,"527,,"
35053272,2010,Municipal,TARSILA DO AMARAL EMEF,9401,VILA SONIA,BUTANTA,BUTANTA,OESTE,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,17,24,120,0,0,0,0,0,0,0,0,0,96,95,95,137,102,94,103,842,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,8,55,0,63,35,119,0,154,"217,,"
35053797,2010,Municipal,MARIO MOURA ALBUQUERQUE BEL EMEF,4603,JARDIM SAO LUIS,M'BOI MIRIM,CAMPO LIMPO,SUL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,15,59,0,0,0,0,0,0,0,0,0,88,99,115,129,149,183,127,949,3,0,0,0,0,0,0,0,0,0,1,2,18,8,14,15,50,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35054094,2010,Municipal,MARIO MARQUES OLIVEIRA PROF EMEF,4304,JARDIM ANGELA,M'BOI MIRIM,CAMPO LIMPO,SUL,0,2,0,0,0,0,0,0,0,0,2,1,0,1,3,3,4,16,55,21,0,0,0,0,0,0,0,0,131,92,130,133,96,122,96,876,6,2,0,0,0,0,0,0,0,0,0,6,36,1,4,5,28,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,72,112,13,197,"197,,"
35270404,2010,Municipal,LILIANE VERZINI SILVA EMEF,2205,CIDADE ADEMAR,CIDADE ADEMAR,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,102,129,1,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,39,50,129,0,0,0,0,"129,,"
35053512,2010,Municipal,MARIA ANTONIETA D'ALKIMIN BASTO PROFA EMEF,3502,ITAIM BIBI,PINHEIROS,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,0,0,0,0,0,0,0,0,0,42,45,66,78,81,51,76,460,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,9,33,11,53,41,72,13,126,"179,,"
35053569,2010,Municipal,FABIO DA SILVA PRADO DR EMEF,5302,MOOCA,MOOCA,PENHA,LESTE,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,3,8,48,0,0,0,0,0,0,0,0,0,51,80,78,62,64,86,67,536,1,0,0,0,0,0,0,0,0,0,1,1,12,3,1,3,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,26,28,11,65,24,84,84,192,"257,,"
35418250,2010,Municipal,M BOI MIRIM III EMEF,4302,JARDIM ANGELA,M'BOI MIRIM,CAMPO LIMPO,SUL,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,5,96,29,0,0,0,0,0,0,0,0,90,121,116,92,64,29,21,658,4,0,0,0,0,0,0,0,0,0,0,0,7,9,2,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35242287,2010,Municipal,JANUARIO MANTELLI NETO DEPUTADO EMEF,2802,ERMELINO MATARAZZO,ERMELINO MATARAZZO,PENHA,LESTE,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,9,86,0,0,0,0,0,0,0,0,0,96,113,101,156,99,81,56,788,1,0,0,0,0,0,0,0,0,0,0,5,25,6,4,5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35298293,2010,Municipal,VILA RUBI CEU EMEF,2306,CIDADE DUTRA,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,114,0,0,0,0,0,0,0,0,0,130,162,103,112,182,120,68,991,0,0,0,0,0,0,0,0,0,0,1,1,12,2,2,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35397064,2010,Municipal,MARIA APARECIDA DE SOUZA CAMPOS PROFA CEU EMEF,8505,VILA FORMOSA,ARICANDUVA/FORMOSA/CARRAO,ITAQUERA,LESTE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,7,107,0,0,0,0,0,0,0,0,0,109,103,110,129,116,97,67,838,1,0,0,0,0,0,0,0,0,0,0,1,16,0,2,2,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35054409,2010,Municipal,SERGIO MILLIET EMEF,402,ARICANDUVA,ARICANDUVA/FORMOSA/CARRAO,ITAQUERA,LESTE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,0,0,0,0,0,0,0,0,0,93,68,81,129,135,96,127,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35400063,2010,Municipal,GILMAR TACCOLA PROF EMEF,2002,CARRAO,ARICANDUVA/FORMOSA/CARRAO,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3,9,67,0,0,0,0,0,0,0,0,0,72,63,77,66,85,92,87,609,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35396692,2010,Municipal,PARQUE BRISTOL CEU EMEF,6802,SACOMA,IPIRANGA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,14,115,32,0,0,0,0,0,0,0,0,100,93,95,118,83,71,75,782,0,1,0,0,0,0,0,0,0,0,0,0,16,4,3,9,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35400075,2010,Municipal,DAMA ENTRE RIOS VERDES EMEF,8406,VILA CURUCA,ITAIM PAULISTA,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,4,111,22,0,0,0,0,0,0,0,0,125,45,59,62,66,69,58,617,0,0,0,0,0,0,0,0,0,0,0,3,32,0,2,2,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35260228,2010,Municipal,CENTRO INTEG DE ED DE JOVENS E ADULTOS - BUTANTA,1202,BUTANTA,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,18,103,97,218,102,266,163,531,"749,,"
35419345,2010,Municipal,PARQUE REGINA ESCOLA MUNICIPAL DE ENSINO FUNDAMENT,1703,CAMPO LIMPO,CAMPO LIMPO,CAMPO LIMPO,SUL,4,0,0,0,0,0,0,0,0,0,1,4,4,7,6,2,3,31,93,0,0,0,0,0,0,0,0,0,89,150,130,169,109,101,80,921,2,0,0,0,0,0,0,0,0,0,0,3,20,10,9,17,6,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35054380,2010,Municipal,JACKSON DE FIGUEIREDO EMEF,8002,TATUAPE,MOOCA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,57,46,65,80,68,65,49,482,1,0,0,0,0,0,0,0,0,0,2,1,9,3,3,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,72,69,55,196,"196,,"
35298177,2010,Municipal,AGUA AZUL CEU EMEF,2504,CIDADE TIRADENTES,CIDADE TIRADENTES,GUAIANASES,LESTE,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,90,0,0,0,0,0,0,0,0,0,256,185,245,185,94,65,63,1183,0,0,0,0,0,0,0,0,0,0,2,0,15,2,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,44,59,29,132,169,224,66,459,"591,,"
35053442,2010,Municipal,CAMPOS SALLES PRES EMEF,6801,SACOMA,IPIRANGA,IPIRANGA,SUL,1,0,0,0,0,0,0,0,0,0,2,0,1,4,1,4,3,16,80,0,0,0,0,0,0,0,0,0,92,69,84,96,101,64,96,682,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,41,49,17,107,65,137,9,211,"318,,"
35356852,2010,Municipal,LAJEADO CEU EMEF,9601,LAJEADO,GUAIANASES,GUAIANASES,LESTE,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,6,67,0,0,0,0,0,0,0,0,0,102,370,64,115,188,117,82,1105,0,0,0,0,0,0,0,0,0,0,0,7,7,13,17,11,7,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35054379,2010,Municipal,ACHILLES DE OLIVEIRA RIBEIRO DESEMBARGADOR EMEF,7309,SAO MATEUS,SAO MATEUS,SAO MATEUS,LESTE,2,0,0,0,0,0,0,0,0,0,2,3,1,2,2,1,5,18,83,0,0,0,0,0,0,0,0,0,98,99,101,102,125,98,88,794,0,0,0,0,0,0,0,0,0,0,0,3,31,0,1,2,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35298268,2010,Municipal,JACANA CEU EMEF,8105,TREMEMBE,JACANA/TREMEMBE,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,6,15,147,0,0,0,0,0,0,0,0,0,116,158,89,131,116,128,78,963,1,0,0,0,0,0,0,0,0,0,0,3,6,1,3,3,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35053466,2010,Municipal,ARMANDO ARRUDA PEREIRA EMEF,3804,JABAQUARA,JABAQUARA,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,74,0,0,0,0,0,0,0,0,0,30,31,118,149,148,122,100,772,1,0,0,0,0,0,0,0,0,0,0,2,45,14,13,11,26,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,18,10,18,46,98,174,39,311,"357,,"
35053521,2010,Municipal,DILERMANDO DIAS DOS SANTOS EMEF,8802,VILA LEOPOLDINA,LAPA,PIRITUBA,NORTE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,46,0,0,0,0,0,0,0,0,0,45,59,76,53,56,49,30,414,0,0,0,0,0,0,0,0,0,0,1,0,40,6,15,5,24,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,16,17,29,62,53,79,17,149,"211,,"
35242248,2010,Municipal,GIANFRANCESCO GUARNIERI EMEF,1903,CAPAO REDONDO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,6,11,57,18,0,0,0,0,0,0,0,0,69,82,103,155,120,110,63,777,0,0,0,0,0,0,0,0,0,0,0,3,19,11,2,3,23,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35055414,2010,Municipal,ANTONIO DUARTE ALMEIDA PROF EMEF,3707,ITAQUERA,ITAQUERA,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,11,127,0,0,0,0,0,0,0,0,0,94,100,126,103,126,86,106,868,5,0,0,0,0,0,0,0,0,0,2,1,10,1,3,3,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35053132,2010,Municipal,BRASIL JAPAO EMEF,6703,RIO PEQUENO,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,2,8,2,1,5,2,1,21,87,0,0,0,0,0,0,0,0,0,91,106,111,86,86,58,51,676,0,0,0,0,0,0,0,0,0,0,0,1,23,43,12,8,8,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,5,59,50,114,9,230,33,272,"386,,"
35053168,2010,Municipal,THEODOMIRO DIAS DESEMBARGADOR EMEF,9403,VILA SONIA,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,81,101,99,117,98,82,75,737,1,0,0,0,0,0,0,0,0,0,0,0,12,4,4,4,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,14,22,36,2,53,42,97,"133,,"
35418213,2010,Municipal,CAMPO LIMPO III EMEF,1906,CAPAO REDONDO,CAMPO LIMPO,CAMPO LIMPO,SUL,3,0,0,0,0,0,0,0,0,0,3,2,1,5,3,1,0,18,117,0,0,0,0,0,0,0,0,0,73,96,110,54,52,11,0,513,0,0,0,0,0,0,0,0,0,0,0,2,23,5,4,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35418161,2010,Municipal,CAMPO LIMPO II EMEF,1908,CAPAO REDONDO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,74,0,0,0,0,0,0,0,0,0,89,92,127,118,106,62,44,712,1,0,0,0,0,0,0,0,0,0,0,1,18,2,4,4,17,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35053028,2010,Municipal,EMILIANO DI CAVALCANTI EMEF,102,AGUA RASA,MOOCA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,45,61,75,58,62,86,74,505,0,0,0,0,0,0,0,0,0,0,1,1,8,1,2,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35053508,2010,Municipal,NELSON PIMENTEL QUEIROZ PROF EMEF,3803,JABAQUARA,JABAQUARA,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,10,57,0,0,0,0,0,0,0,0,0,60,59,87,111,69,139,111,693,0,0,0,0,0,0,0,0,0,0,0,0,16,5,12,12,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35393277,2010,Municipal,ANTONIO CARLOS ROCHA PROF EMEF,5901,PENHA,PENHA,PENHA,LESTE,12,0,0,0,0,0,0,0,0,0,2,4,10,6,6,4,0,44,65,0,0,0,0,0,0,0,0,0,59,69,92,68,75,56,29,513,0,0,0,0,0,0,0,0,0,0,0,2,3,0,7,0,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35419394,2010,Municipal,CONJUNTO HABITACINAL SITIO CONCEICAO II EMEF,2502,CIDADE TIRADENTES,CIDADE TIRADENTES,GUAIANASES,LESTE,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,149,32,0,0,0,0,0,0,0,0,166,50,66,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35298232,2010,Municipal,FEITICO DA VILA CEU EMEF,1907,CAPAO REDONDO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,184,216,121,196,249,193,116,1275,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,12,22,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35053478,2010,Municipal,CACILDA BECKER EMEF,3803,JABAQUARA,JABAQUARA,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,5,89,0,0,0,0,0,0,0,0,0,60,67,108,122,101,93,86,726,0,0,0,0,0,0,0,0,0,0,0,0,24,1,3,2,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,62,94,64,220,26,148,50,224,"444,,"
35053429,2010,Municipal,JOAO CARLOS DA SILVA BORGES PROF EMEF,3202,MOEMA,VILA MARIANA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,1,10,103,0,0,0,0,0,0,0,0,0,94,62,57,45,58,54,60,533,2,0,0,0,0,0,0,0,0,0,0,1,23,0,0,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
35053430,2010,Municipal,FRANCISCO MEIRELLES DESEMBARGADOR EMEF,3405,IPIRANGA,IPIRANGA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,9,91,0,0,0,0,0,0,0,0,0,61,33,120,100,94,63,92,654,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,1,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,53,61,22,136,102,133,22,257,"393,,"
35053922,2010,Municipal,ADHEMAR DE BARROS PREFEITO EMEF,1704,CAMPO LIMPO,CAMPO LIMPO,CAMPO LIMPO,SUL,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2,1,1,10,59,0,0,0,0,0,0,0,0,0,97,98,107,93,92,88,92,726,1,0,0,0,0,0,0,0,0,0,0,2,16,0,1,4,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,15,27,28,70,12,110,40,162,"232,,"
35055448,2010,Municipal,FELICIO PAGLIUSO PROF EMEF,3305,IGUATEMI,SAO MATEUS,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,9,170,31,0,0,0,0,0,0,0,0,238,253,210,226,206,211,173,1718,8,0,0,0,0,0,0,0,0,0,3,13,25,11,16,18,17,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,,"
